"user","tweet","date","is_rt","time","price"
"bitcoinprice","The average price of Bitcoin across all exchanges is 2256.43 USD",2017-05-28 19:00:00,FALSE,16,2256.43
"bitcoinprice","The average price of Bitcoin across all exchanges is 2246.81 USD",2017-05-28 19:00:00,FALSE,15,2246.81
"bitcoinprice","The average price of Bitcoin across all exchanges is 2221.03 USD",2017-05-28 19:00:00,FALSE,14,2221.03
"bitcoinprice","The average price of Bitcoin across all exchanges is 2244.18 USD",2017-05-28 19:00:00,FALSE,13,2244.18
"bitcoinprice","The average price of Bitcoin across all exchanges is 2238.40 USD",2017-05-28 19:00:00,FALSE,12,2238.4
"bitcoinprice","The average price of Bitcoin across all exchanges is 2269.32 USD",2017-05-28 19:00:00,FALSE,11,2269.32
"bitcoinprice","The average price of Bitcoin across all exchanges is 2236.38 USD",2017-05-28 19:00:00,FALSE,10,2236.38
"bitcoinprice","The average price of Bitcoin across all exchanges is 2214.83 USD",2017-05-28 19:00:00,FALSE,9,2214.83
"bitcoinprice","The average price of Bitcoin across all exchanges is 2195.25 USD",2017-05-28 19:00:00,FALSE,8,2195.25
"bitcoinprice","The average price of Bitcoin across all exchanges is 2184.41 USD",2017-05-28 19:00:00,FALSE,7,2184.41
"bitcoinprice","The average price of Bitcoin across all exchanges is 2169.28 USD",2017-05-28 19:00:00,FALSE,6,2169.28
"bitcoinprice","The average price of Bitcoin across all exchanges is 2152.36 USD",2017-05-28 19:00:00,FALSE,5,2152.36
"bitcoinprice","The average price of Bitcoin across all exchanges is 2171.35 USD",2017-05-28 19:00:00,FALSE,4,2171.35
"bitcoinprice","The average price of Bitcoin across all exchanges is 2134.03 USD",2017-05-28 19:00:00,FALSE,3,2134.03
"bitcoinprice","The average price of Bitcoin across all exchanges is 2167.24 USD",2017-05-28 19:00:00,FALSE,2,2167.24
"bitcoinprice","The average price of Bitcoin across all exchanges is 2185.96 USD",2017-05-28 19:00:00,FALSE,1,2185.96
"bitcoinprice","The average price of Bitcoin across all exchanges is 2169.93 USD",2017-05-28 19:00:00,FALSE,0,2169.93
"bitcoinprice","The average price of Bitcoin across all exchanges is 2167.35 USD",2017-05-27 19:00:00,FALSE,23,2167.35
"bitcoinprice","The average price of Bitcoin across all exchanges is 2152.97 USD",2017-05-27 19:00:00,FALSE,22,2152.97
"bitcoinprice","The average price of Bitcoin across all exchanges is 2105.69 USD",2017-05-27 19:00:00,FALSE,21,2105.69
"bitcoinprice","The average price of Bitcoin across all exchanges is 2144.86 USD",2017-05-27 19:00:00,FALSE,20,2144.86
"bitcoinprice","The average price of Bitcoin across all exchanges is 2160.51 USD",2017-05-27 19:00:00,FALSE,19,2160.51
"bitcoinprice","The average price of Bitcoin across all exchanges is 2132.11 USD",2017-05-27 19:00:00,FALSE,18,2132.11
"bitcoinprice","The average price of Bitcoin across all exchanges is 2147.69 USD",2017-05-27 19:00:00,FALSE,17,2147.69
"bitcoinprice","The average price of Bitcoin across all exchanges is 2136.72 USD",2017-05-27 19:00:00,FALSE,16,2136.72
"bitcoinprice","The average price of Bitcoin across all exchanges is 2155.12 USD",2017-05-27 19:00:00,FALSE,15,2155.12
"bitcoinprice","The average price of Bitcoin across all exchanges is 2212.57 USD",2017-05-27 19:00:00,FALSE,14,2212.57
"bitcoinprice","The average price of Bitcoin across all exchanges is 2233.85 USD",2017-05-27 19:00:00,FALSE,13,2233.85
"bitcoinprice","The average price of Bitcoin across all exchanges is 2229.56 USD",2017-05-27 19:00:00,FALSE,12,2229.56
"bitcoinprice","The average price of Bitcoin across all exchanges is 2244.89 USD",2017-05-27 19:00:00,FALSE,11,2244.89
"bitcoinprice","The average price of Bitcoin across all exchanges is 2294.54 USD",2017-05-27 19:00:00,FALSE,10,2294.54
"bitcoinprice","The average price of Bitcoin across all exchanges is 2246.76 USD",2017-05-27 19:00:00,FALSE,9,2246.76
"bitcoinprice","The average price of Bitcoin across all exchanges is 2265.62 USD",2017-05-27 19:00:00,FALSE,8,2265.62
"bitcoinprice","The average price of Bitcoin across all exchanges is 2176.53 USD",2017-05-27 19:00:00,FALSE,7,2176.53
"bitcoinprice","The average price of Bitcoin across all exchanges is 2151.70 USD",2017-05-27 19:00:00,FALSE,6,2151.7
"bitcoinprice","The average price of Bitcoin across all exchanges is 2192.53 USD",2017-05-27 19:00:00,FALSE,5,2192.53
"bitcoinprice","The average price of Bitcoin across all exchanges is 2180.40 USD",2017-05-27 19:00:00,FALSE,4,2180.4
"bitcoinprice","The average price of Bitcoin across all exchanges is 2145.91 USD",2017-05-27 19:00:00,FALSE,3,2145.91
"bitcoinprice","The average price of Bitcoin across all exchanges is 2108.99 USD",2017-05-27 19:00:00,FALSE,2,2108.99
"bitcoinprice","The average price of Bitcoin across all exchanges is 2094.29 USD",2017-05-27 19:00:00,FALSE,1,2094.29
"bitcoinprice","The average price of Bitcoin across all exchanges is 2057.10 USD",2017-05-27 19:00:00,FALSE,0,2057.1
"bitcoinprice","The average price of Bitcoin across all exchanges is 2047.20 USD",2017-05-26 19:00:00,FALSE,23,2047.2
"bitcoinprice","The average price of Bitcoin across all exchanges is 2018.13 USD",2017-05-26 19:00:00,FALSE,22,2018.13
"bitcoinprice","The average price of Bitcoin across all exchanges is 2034.98 USD",2017-05-26 19:00:00,FALSE,21,2034.98
"bitcoinprice","The average price of Bitcoin across all exchanges is 2110.87 USD",2017-05-26 19:00:00,FALSE,20,2110.87
"bitcoinprice","The average price of Bitcoin across all exchanges is 2086.17 USD",2017-05-26 19:00:00,FALSE,19,2086.17
"bitcoinprice","The average price of Bitcoin across all exchanges is 2101.84 USD",2017-05-26 19:00:00,FALSE,18,2101.84
"bitcoinprice","The average price of Bitcoin across all exchanges is 2108.54 USD",2017-05-26 19:00:00,FALSE,17,2108.54
"bitcoinprice","The average price of Bitcoin across all exchanges is 2075.52 USD",2017-05-26 19:00:00,FALSE,16,2075.52
"bitcoinprice","The average price of Bitcoin across all exchanges is 2030.33 USD",2017-05-26 19:00:00,FALSE,15,2030.33
"bitcoinprice","The average price of Bitcoin across all exchanges is 2033.68 USD",2017-05-26 19:00:00,FALSE,14,2033.68
"bitcoinprice","The average price of Bitcoin across all exchanges is 2048.19 USD",2017-05-26 19:00:00,FALSE,13,2048.19
"bitcoinprice","The average price of Bitcoin across all exchanges is 2020.27 USD",2017-05-26 19:00:00,FALSE,12,2020.27
"bitcoinprice","The average price of Bitcoin across all exchanges is 1941.68 USD",2017-05-26 19:00:00,FALSE,11,1941.68
"bitcoinprice","The average price of Bitcoin across all exchanges is 1936.06 USD",2017-05-26 19:00:00,FALSE,10,1936.06
"bitcoinprice","The average price of Bitcoin across all exchanges is 2025.21 USD",2017-05-26 19:00:00,FALSE,9,2025.21
"bitcoinprice","The average price of Bitcoin across all exchanges is 2111.08 USD",2017-05-26 19:00:00,FALSE,8,2111.08
"bitcoinprice","The average price of Bitcoin across all exchanges is 2089.03 USD",2017-05-26 19:00:00,FALSE,7,2089.03
"bitcoinprice","The average price of Bitcoin across all exchanges is 2104.54 USD",2017-05-26 19:00:00,FALSE,6,2104.54
"bitcoinprice","The average price of Bitcoin across all exchanges is 2161.77 USD",2017-05-26 19:00:00,FALSE,5,2161.77
"bitcoinprice","The average price of Bitcoin across all exchanges is 2218.25 USD",2017-05-26 19:00:00,FALSE,4,2218.25
"bitcoinprice","The average price of Bitcoin across all exchanges is 2195.82 USD",2017-05-26 19:00:00,FALSE,3,2195.82
"bitcoinprice","The average price of Bitcoin across all exchanges is 2279.26 USD",2017-05-26 19:00:00,FALSE,2,2279.26
"bitcoinprice","The average price of Bitcoin across all exchanges is 2261.21 USD",2017-05-26 19:00:00,FALSE,1,2261.21
"bitcoinprice","The average price of Bitcoin across all exchanges is 2237.59 USD",2017-05-26 19:00:00,FALSE,0,2237.59
"bitcoinprice","The average price of Bitcoin across all exchanges is 2245.86 USD",2017-05-25 19:00:00,FALSE,23,2245.86
"bitcoinprice","The average price of Bitcoin across all exchanges is 2259.75 USD",2017-05-25 19:00:00,FALSE,22,2259.75
"bitcoinprice","The average price of Bitcoin across all exchanges is 2265.93 USD",2017-05-25 19:00:00,FALSE,21,2265.93
"bitcoinprice","The average price of Bitcoin across all exchanges is 2276.34 USD",2017-05-25 19:00:00,FALSE,20,2276.34
"bitcoinprice","The average price of Bitcoin across all exchanges is 2217.39 USD",2017-05-25 19:00:00,FALSE,19,2217.39
"bitcoinprice","The average price of Bitcoin across all exchanges is 2286.52 USD",2017-05-25 19:00:00,FALSE,18,2286.52
"bitcoinprice","The average price of Bitcoin across all exchanges is 2406.05 USD",2017-05-25 19:00:00,FALSE,17,2406.05
"bitcoinprice","The average price of Bitcoin across all exchanges is 2412.53 USD",2017-05-25 19:00:00,FALSE,16,2412.53
"bitcoinprice","The average price of Bitcoin across all exchanges is 2414.72 USD",2017-05-25 19:00:00,FALSE,15,2414.72
"bitcoinprice","The average price of Bitcoin across all exchanges is 2420.00 USD",2017-05-25 19:00:00,FALSE,14,2420
"bitcoinprice","The average price of Bitcoin across all exchanges is 2489.89 USD",2017-05-25 19:00:00,FALSE,13,2489.89
"bitcoinprice","The average price of Bitcoin across all exchanges is 2554.89 USD",2017-05-25 19:00:00,FALSE,12,2554.89
"bitcoinprice","The average price of Bitcoin across all exchanges is 2541.87 USD",2017-05-25 19:00:00,FALSE,11,2541.87
"bitcoinprice","The average price of Bitcoin across all exchanges is 2545.38 USD",2017-05-25 19:00:00,FALSE,10,2545.38
"bitcoinprice","The average price of Bitcoin across all exchanges is 2589.95 USD",2017-05-25 19:00:00,FALSE,9,2589.95
"bitcoinprice","The average price of Bitcoin across all exchanges is 2493.05 USD",2017-05-25 19:00:00,FALSE,8,2493.05
"bitcoinprice","The average price of Bitcoin across all exchanges is 2485.16 USD",2017-05-25 19:00:00,FALSE,7,2485.16
"bitcoinprice","The average price of Bitcoin across all exchanges is 2494.53 USD",2017-05-25 19:00:00,FALSE,6,2494.53
"bitcoinprice","The average price of Bitcoin across all exchanges is 2398.02 USD",2017-05-25 19:00:00,FALSE,5,2398.02
"bitcoinprice","The average price of Bitcoin across all exchanges is 2389.37 USD",2017-05-25 19:00:00,FALSE,4,2389.37
"bitcoinprice","The average price of Bitcoin across all exchanges is 2381.72 USD",2017-05-25 19:00:00,FALSE,3,2381.72
"bitcoinprice","The average price of Bitcoin across all exchanges is 2319.07 USD",2017-05-25 19:00:00,FALSE,2,2319.07
"bitcoinprice","The average price of Bitcoin across all exchanges is 2367.49 USD",2017-05-25 19:00:00,FALSE,1,2367.49
"bitcoinprice","The average price of Bitcoin across all exchanges is 2283.10 USD",2017-05-25 19:00:00,FALSE,0,2283.1
"bitcoinprice","The average price of Bitcoin across all exchanges is 2427.35 USD",2017-05-24 19:00:00,FALSE,23,2427.35
"bitcoinprice","The average price of Bitcoin across all exchanges is 2493.59 USD",2017-05-24 19:00:00,FALSE,22,2493.59
"bitcoinprice","The average price of Bitcoin across all exchanges is 2434.31 USD",2017-05-24 19:00:00,FALSE,21,2434.31
"bitcoinprice","The average price of Bitcoin across all exchanges is 2377.88 USD",2017-05-24 19:00:00,FALSE,20,2377.88
"bitcoinprice","The average price of Bitcoin across all exchanges is 2500.29 USD",2017-05-24 19:00:00,FALSE,19,2500.29
"bitcoinprice","The average price of Bitcoin across all exchanges is 2411.36 USD",2017-05-24 19:00:00,FALSE,18,2411.36
"bitcoinprice","The average price of Bitcoin across all exchanges is 2520.57 USD",2017-05-24 19:00:00,FALSE,17,2520.57
"bitcoinprice","The average price of Bitcoin across all exchanges is 2667.52 USD",2017-05-24 19:00:00,FALSE,16,2667.52
"bitcoinprice","The average price of Bitcoin across all exchanges is 2728.01 USD",2017-05-24 19:00:00,FALSE,15,2728.01
"bitcoinprice","The average price of Bitcoin across all exchanges is 2703.65 USD",2017-05-24 19:00:00,FALSE,14,2703.65
"bitcoinprice","The average price of Bitcoin across all exchanges is 2712.86 USD",2017-05-24 19:00:00,FALSE,13,2712.86
"bitcoinprice","The average price of Bitcoin across all exchanges is 2700.69 USD",2017-05-24 19:00:00,FALSE,12,2700.69
"bitcoinprice","The average price of Bitcoin across all exchanges is 2699.09 USD",2017-05-24 19:00:00,FALSE,11,2699.09
"bitcoinprice","The average price of Bitcoin across all exchanges is 2643.60 USD",2017-05-24 19:00:00,FALSE,10,2643.6
"bitcoinprice","The average price of Bitcoin across all exchanges is 2651.04 USD",2017-05-24 19:00:00,FALSE,9,2651.04
"bitcoinprice","The average price of Bitcoin across all exchanges is 2629.26 USD",2017-05-24 19:00:00,FALSE,8,2629.26
"bitcoinprice","The average price of Bitcoin across all exchanges is 2621.17 USD",2017-05-24 19:00:00,FALSE,7,2621.17
"bitcoinprice","The average price of Bitcoin across all exchanges is 2592.81 USD",2017-05-24 19:00:00,FALSE,6,2592.81
"bitcoinprice","The average price of Bitcoin across all exchanges is 2531.98 USD",2017-05-24 19:00:00,FALSE,5,2531.98
"bitcoinprice","The average price of Bitcoin across all exchanges is 2543.36 USD",2017-05-24 19:00:00,FALSE,4,2543.36
"bitcoinprice","The average price of Bitcoin across all exchanges is 2519.29 USD",2017-05-24 19:00:00,FALSE,3,2519.29
"bitcoinprice","The average price of Bitcoin across all exchanges is 2501.63 USD",2017-05-24 19:00:00,FALSE,2,2501.63
"bitcoinprice","The average price of Bitcoin across all exchanges is 2447.17 USD",2017-05-24 19:00:00,FALSE,1,2447.17
"bitcoinprice","The average price of Bitcoin across all exchanges is 2433.19 USD",2017-05-24 19:00:00,FALSE,0,2433.19
"bitcoinprice","The average price of Bitcoin across all exchanges is 2388.10 USD",2017-05-23 19:00:00,FALSE,23,2388.1
"bitcoinprice","The average price of Bitcoin across all exchanges is 2471.15 USD",2017-05-23 19:00:00,FALSE,22,2471.15
"bitcoinprice","The average price of Bitcoin across all exchanges is 2458.00 USD",2017-05-23 19:00:00,FALSE,21,2458
"bitcoinprice","The average price of Bitcoin across all exchanges is 2478.66 USD",2017-05-23 19:00:00,FALSE,20,2478.66
"bitcoinprice","The average price of Bitcoin across all exchanges is 2446.19 USD",2017-05-23 19:00:00,FALSE,19,2446.19
"bitcoinprice","The average price of Bitcoin across all exchanges is 2430.01 USD",2017-05-23 19:00:00,FALSE,18,2430.01
"bitcoinprice","The average price of Bitcoin across all exchanges is 2418.73 USD",2017-05-23 19:00:00,FALSE,17,2418.73
"bitcoinprice","The average price of Bitcoin across all exchanges is 2410.85 USD",2017-05-23 19:00:00,FALSE,16,2410.85
"bitcoinprice","The average price of Bitcoin across all exchanges is 2384.23 USD",2017-05-23 19:00:00,FALSE,15,2384.23
"bitcoinprice","The average price of Bitcoin across all exchanges is 2373.74 USD",2017-05-23 19:00:00,FALSE,14,2373.74
"bitcoinprice","The average price of Bitcoin across all exchanges is 2392.00 USD",2017-05-23 19:00:00,FALSE,13,2392
"bitcoinprice","The average price of Bitcoin across all exchanges is 2374.66 USD",2017-05-23 19:00:00,FALSE,12,2374.66
"bitcoinprice","The average price of Bitcoin across all exchanges is 2351.53 USD",2017-05-23 19:00:00,FALSE,11,2351.53
"bitcoinprice","The average price of Bitcoin across all exchanges is 2333.87 USD",2017-05-23 19:00:00,FALSE,10,2333.87
"bitcoinprice","The average price of Bitcoin across all exchanges is 2341.15 USD",2017-05-23 19:00:00,FALSE,9,2341.15
"bitcoinprice","The average price of Bitcoin across all exchanges is 2326.72 USD",2017-05-23 19:00:00,FALSE,8,2326.72
"bitcoinprice","The average price of Bitcoin across all exchanges is 2324.27 USD",2017-05-23 19:00:00,FALSE,7,2324.27
"bitcoinprice","The average price of Bitcoin across all exchanges is 2308.26 USD",2017-05-23 19:00:00,FALSE,6,2308.26
"bitcoinprice","The average price of Bitcoin across all exchanges is 2308.68 USD",2017-05-23 19:00:00,FALSE,5,2308.68
"bitcoinprice","The average price of Bitcoin across all exchanges is 2303.83 USD",2017-05-23 19:00:00,FALSE,4,2303.83
"bitcoinprice","The average price of Bitcoin across all exchanges is 2313.61 USD",2017-05-23 19:00:00,FALSE,3,2313.61
"bitcoinprice","The average price of Bitcoin across all exchanges is 2300.38 USD",2017-05-23 19:00:00,FALSE,2,2300.38
"bitcoinprice","The average price of Bitcoin across all exchanges is 2288.33 USD",2017-05-23 19:00:00,FALSE,1,2288.33
"bitcoinprice","The average price of Bitcoin across all exchanges is 2261.84 USD",2017-05-23 19:00:00,FALSE,0,2261.84
"bitcoinprice","The average price of Bitcoin across all exchanges is 2254.30 USD",2017-05-22 19:00:00,FALSE,23,2254.3
"bitcoinprice","The average price of Bitcoin across all exchanges is 2243.78 USD",2017-05-22 19:00:00,FALSE,22,2243.78
"bitcoinprice","The average price of Bitcoin across all exchanges is 2230.98 USD",2017-05-22 19:00:00,FALSE,21,2230.98
"bitcoinprice","The average price of Bitcoin across all exchanges is 2253.37 USD",2017-05-22 19:00:00,FALSE,20,2253.37
"bitcoinprice","The average price of Bitcoin across all exchanges is 2248.31 USD",2017-05-22 19:00:00,FALSE,19,2248.31
"bitcoinprice","The average price of Bitcoin across all exchanges is 2219.65 USD",2017-05-22 19:00:00,FALSE,18,2219.65
"bitcoinprice","The average price of Bitcoin across all exchanges is 2220.03 USD",2017-05-22 19:00:00,FALSE,17,2220.03
"bitcoinprice","The average price of Bitcoin across all exchanges is 2250.38 USD",2017-05-22 19:00:00,FALSE,16,2250.38
"bitcoinprice","The average price of Bitcoin across all exchanges is 2245.68 USD",2017-05-22 19:00:00,FALSE,15,2245.68
"bitcoinprice","The average price of Bitcoin across all exchanges is 2209.20 USD",2017-05-22 19:00:00,FALSE,14,2209.2
"bitcoinprice","The average price of Bitcoin across all exchanges is 2205.61 USD",2017-05-22 19:00:00,FALSE,13,2205.61
"bitcoinprice","The average price of Bitcoin across all exchanges is 2199.29 USD",2017-05-22 19:00:00,FALSE,12,2199.29
"bitcoinprice","The average price of Bitcoin across all exchanges is 2183.06 USD",2017-05-22 19:00:00,FALSE,11,2183.06
"bitcoinprice","The average price of Bitcoin across all exchanges is 2159.21 USD",2017-05-22 19:00:00,FALSE,10,2159.21
"bitcoinprice","The average price of Bitcoin across all exchanges is 2161.81 USD",2017-05-22 19:00:00,FALSE,9,2161.81
"bitcoinprice","The average price of Bitcoin across all exchanges is 2171.52 USD",2017-05-22 19:00:00,FALSE,8,2171.52
"bitcoinprice","The average price of Bitcoin across all exchanges is 2163.90 USD",2017-05-22 19:00:00,FALSE,7,2163.9
"bitcoinprice","The average price of Bitcoin across all exchanges is 2193.80 USD",2017-05-22 19:00:00,FALSE,6,2193.8
"bitcoinprice","The average price of Bitcoin across all exchanges is 2182.96 USD",2017-05-22 19:00:00,FALSE,5,2182.96
"bitcoinprice","The average price of Bitcoin across all exchanges is 2162.13 USD",2017-05-22 19:00:00,FALSE,4,2162.13
"bitcoinprice","The average price of Bitcoin across all exchanges is 2144.37 USD",2017-05-22 19:00:00,FALSE,3,2144.37
"bitcoinprice","The average price of Bitcoin across all exchanges is 2146.76 USD",2017-05-22 19:00:00,FALSE,2,2146.76
"bitcoinprice","The average price of Bitcoin across all exchanges is 2138.02 USD",2017-05-22 19:00:00,FALSE,1,2138.02
"bitcoinprice","The average price of Bitcoin across all exchanges is 2110.13 USD",2017-05-22 19:00:00,FALSE,0,2110.13
"bitcoinprice","The average price of Bitcoin across all exchanges is 2053.32 USD",2017-05-21 19:00:00,FALSE,23,2053.32
"bitcoinprice","The average price of Bitcoin across all exchanges is 2139.73 USD",2017-05-21 19:00:00,FALSE,22,2139.73
"bitcoinprice","The average price of Bitcoin across all exchanges is 2151.89 USD",2017-05-21 19:00:00,FALSE,21,2151.89
"bitcoinprice","The average price of Bitcoin across all exchanges is 2153.11 USD",2017-05-21 19:00:00,FALSE,20,2153.11
"bitcoinprice","The average price of Bitcoin across all exchanges is 2224.12 USD",2017-05-21 19:00:00,FALSE,19,2224.12
"bitcoinprice","The average price of Bitcoin across all exchanges is 2211.37 USD",2017-05-21 19:00:00,FALSE,18,2211.37
"bitcoinprice","The average price of Bitcoin across all exchanges is 2202.71 USD",2017-05-21 19:00:00,FALSE,17,2202.71
"bitcoinprice","The average price of Bitcoin across all exchanges is 2178.03 USD",2017-05-21 19:00:00,FALSE,16,2178.03
"bitcoinprice","The average price of Bitcoin across all exchanges is 2178.76 USD",2017-05-21 19:00:00,FALSE,15,2178.76
"bitcoinprice","The average price of Bitcoin across all exchanges is 2143.57 USD",2017-05-21 19:00:00,FALSE,14,2143.57
"bitcoinprice","The average price of Bitcoin across all exchanges is 2135.30 USD",2017-05-21 19:00:00,FALSE,13,2135.3
"bitcoinprice","The average price of Bitcoin across all exchanges is 2126.10 USD",2017-05-21 19:00:00,FALSE,12,2126.1
"bitcoinprice","The average price of Bitcoin across all exchanges is 2124.08 USD",2017-05-21 19:00:00,FALSE,11,2124.08
"bitcoinprice","The average price of Bitcoin across all exchanges is 2102.61 USD",2017-05-21 19:00:00,FALSE,10,2102.61
"bitcoinprice","The average price of Bitcoin across all exchanges is 2133.15 USD",2017-05-21 19:00:00,FALSE,9,2133.15
"bitcoinprice","The average price of Bitcoin across all exchanges is 2140.12 USD",2017-05-21 19:00:00,FALSE,8,2140.12
"bitcoinprice","The average price of Bitcoin across all exchanges is 2130.35 USD",2017-05-21 19:00:00,FALSE,7,2130.35
"bitcoinprice","The average price of Bitcoin across all exchanges is 2116.58 USD",2017-05-21 19:00:00,FALSE,6,2116.58
"bitcoinprice","The average price of Bitcoin across all exchanges is 2088.71 USD",2017-05-21 19:00:00,FALSE,5,2088.71
"bitcoinprice","The average price of Bitcoin across all exchanges is 2064.90 USD",2017-05-21 19:00:00,FALSE,4,2064.9
"bitcoinprice","The average price of Bitcoin across all exchanges is 2046.45 USD",2017-05-21 19:00:00,FALSE,3,2046.45
"bitcoinprice","The average price of Bitcoin across all exchanges is 2040.76 USD",2017-05-21 19:00:00,FALSE,2,2040.76
"bitcoinprice","The average price of Bitcoin across all exchanges is 2034.88 USD",2017-05-21 19:00:00,FALSE,1,2034.88
"bitcoinprice","The average price of Bitcoin across all exchanges is 2027.91 USD",2017-05-21 19:00:00,FALSE,0,2027.91
"bitcoinprice","The average price of Bitcoin across all exchanges is 2025.61 USD",2017-05-20 19:00:00,FALSE,23,2025.61
"bitcoinprice","The average price of Bitcoin across all exchanges is 2019.97 USD",2017-05-20 19:00:00,FALSE,22,2019.97
"bitcoinprice","The average price of Bitcoin across all exchanges is 2016.39 USD",2017-05-20 19:00:00,FALSE,21,2016.39
"bitcoinprice","The average price of Bitcoin across all exchanges is 2022.36 USD",2017-05-20 19:00:00,FALSE,20,2022.36
"bitcoinprice","The average price of Bitcoin across all exchanges is 2022.27 USD",2017-05-20 19:00:00,FALSE,19,2022.27
"bitcoinprice","The average price of Bitcoin across all exchanges is 2015.48 USD",2017-05-20 19:00:00,FALSE,18,2015.48
"bitcoinprice","The average price of Bitcoin across all exchanges is 2007.74 USD",2017-05-20 19:00:00,FALSE,17,2007.74
"bitcoinprice","The average price of Bitcoin across all exchanges is 2012.69 USD",2017-05-20 19:00:00,FALSE,16,2012.69
"bitcoinprice","The average price of Bitcoin across all exchanges is 1995.39 USD",2017-05-20 19:00:00,FALSE,15,1995.39
"bitcoinprice","The average price of Bitcoin across all exchanges is 2025.88 USD",2017-05-20 19:00:00,FALSE,14,2025.88
"bitcoinprice","The average price of Bitcoin across all exchanges is 2006.46 USD",2017-05-20 19:00:00,FALSE,13,2006.46
"bitcoinprice","The average price of Bitcoin across all exchanges is 2068.57 USD",2017-05-20 19:00:00,FALSE,12,2068.57
"bitcoinprice","The average price of Bitcoin across all exchanges is 2070.44 USD",2017-05-20 19:00:00,FALSE,11,2070.44
"bitcoinprice","The average price of Bitcoin across all exchanges is 2055.87 USD",2017-05-20 19:00:00,FALSE,10,2055.87
"bitcoinprice","The average price of Bitcoin across all exchanges is 2052.45 USD",2017-05-20 19:00:00,FALSE,9,2052.45
"bitcoinprice","The average price of Bitcoin across all exchanges is 2042.87 USD",2017-05-20 19:00:00,FALSE,8,2042.87
"bitcoinprice","The average price of Bitcoin across all exchanges is 2053.21 USD",2017-05-20 19:00:00,FALSE,7,2053.21
"bitcoinprice","The average price of Bitcoin across all exchanges is 2045.00 USD",2017-05-20 19:00:00,FALSE,6,2045
"bitcoinprice","The average price of Bitcoin across all exchanges is 2042.56 USD",2017-05-20 19:00:00,FALSE,5,2042.56
"bitcoinprice","The average price of Bitcoin across all exchanges is 2043.42 USD",2017-05-20 19:00:00,FALSE,4,2043.42
"bitcoinprice","The average price of Bitcoin across all exchanges is 2033.92 USD",2017-05-20 19:00:00,FALSE,3,2033.92
"bitcoinprice","The average price of Bitcoin across all exchanges is 2036.00 USD",2017-05-20 19:00:00,FALSE,2,2036
"bitcoinprice","The average price of Bitcoin across all exchanges is 2033.62 USD",2017-05-20 19:00:00,FALSE,1,2033.62
"bitcoinprice","The average price of Bitcoin across all exchanges is 2025.69 USD",2017-05-20 19:00:00,FALSE,0,2025.69
"bitcoinprice","The average price of Bitcoin across all exchanges is 2019.69 USD",2017-05-19 19:00:00,FALSE,23,2019.69
"bitcoinprice","The average price of Bitcoin across all exchanges is 2015.25 USD",2017-05-19 19:00:00,FALSE,22,2015.25
"bitcoinprice","The average price of Bitcoin across all exchanges is 2016.31 USD",2017-05-19 19:00:00,FALSE,21,2016.31
"bitcoinprice","The average price of Bitcoin across all exchanges is 1995.06 USD",2017-05-19 19:00:00,FALSE,20,1995.06
"bitcoinprice","The average price of Bitcoin across all exchanges is 1991.13 USD",2017-05-19 19:00:00,FALSE,19,1991.13
"bitcoinprice","The average price of Bitcoin across all exchanges is 1984.23 USD",2017-05-19 19:00:00,FALSE,18,1984.23
"bitcoinprice","The average price of Bitcoin across all exchanges is 1976.09 USD",2017-05-19 19:00:00,FALSE,17,1976.09
"bitcoinprice","The average price of Bitcoin across all exchanges is 1966.14 USD",2017-05-19 19:00:00,FALSE,16,1966.14
"bitcoinprice","The average price of Bitcoin across all exchanges is 1971.82 USD",2017-05-19 19:00:00,FALSE,15,1971.82
"bitcoinprice","The average price of Bitcoin across all exchanges is 1966.51 USD",2017-05-19 19:00:00,FALSE,14,1966.51
"bitcoinprice","The average price of Bitcoin across all exchanges is 1974.56 USD",2017-05-19 19:00:00,FALSE,13,1974.56
"bitcoinprice","The average price of Bitcoin across all exchanges is 1970.70 USD",2017-05-19 19:00:00,FALSE,12,1970.7
"bitcoinprice","The average price of Bitcoin across all exchanges is 1967.16 USD",2017-05-19 19:00:00,FALSE,11,1967.16
"bitcoinprice","The average price of Bitcoin across all exchanges is 1980.61 USD",2017-05-19 19:00:00,FALSE,10,1980.61
"bitcoinprice","The average price of Bitcoin across all exchanges is 1989.38 USD",2017-05-19 19:00:00,FALSE,9,1989.38
"bitcoinprice","The average price of Bitcoin across all exchanges is 1987.39 USD",2017-05-19 19:00:00,FALSE,8,1987.39
"bitcoinprice","The average price of Bitcoin across all exchanges is 1986.33 USD",2017-05-19 19:00:00,FALSE,7,1986.33
"bitcoinprice","The average price of Bitcoin across all exchanges is 1985.97 USD",2017-05-19 19:00:00,FALSE,6,1985.97
"bitcoinprice","The average price of Bitcoin across all exchanges is 1980.03 USD",2017-05-19 19:00:00,FALSE,5,1980.03
"bitcoinprice","The average price of Bitcoin across all exchanges is 1981.99 USD",2017-05-19 19:00:00,FALSE,4,1981.99
"bitcoinprice","The average price of Bitcoin across all exchanges is 1981.32 USD",2017-05-19 19:00:00,FALSE,3,1981.32
"bitcoinprice","The average price of Bitcoin across all exchanges is 1979.08 USD",2017-05-19 19:00:00,FALSE,2,1979.08
"bitcoinprice","The average price of Bitcoin across all exchanges is 1972.64 USD",2017-05-19 19:00:00,FALSE,1,1972.64
"bitcoinprice","The average price of Bitcoin across all exchanges is 1962.34 USD",2017-05-19 19:00:00,FALSE,0,1962.34
