Date,"Close Price"
"2017-05-29 01:32:00",2228.28
"2017-05-29 01:33:00",2228.7
"2017-05-29 01:34:00",2230.35
"2017-05-29 01:35:00",2228.93
"2017-05-29 01:36:00",2228.88
"2017-05-29 01:37:00",2229.99
"2017-05-29 01:38:00",2226.17
"2017-05-29 01:39:00",2225.88
"2017-05-29 01:40:00",2225.21
"2017-05-29 01:41:00",2225.58
"2017-05-29 01:42:00",2225.37
"2017-05-29 01:43:00",2225.29
"2017-05-29 01:44:00",2226.82
"2017-05-29 01:45:00",2227.01
"2017-05-29 01:46:00",2224.64
"2017-05-29 01:47:00",2224.01
"2017-05-29 01:48:00",2223.49
"2017-05-29 01:49:00",2221.9
"2017-05-29 01:50:00",2221.83
"2017-05-29 01:51:00",2221.6
"2017-05-29 01:52:00",2220.16
"2017-05-29 01:53:00",2216.79
"2017-05-29 01:54:00",2212.72
"2017-05-29 01:55:00",2203.1
"2017-05-29 01:56:00",2202.49
"2017-05-29 01:57:00",2203.97
"2017-05-29 01:58:00",2203.81
"2017-05-29 01:59:00",2200.89
"2017-05-29 02:00:00",2196.05
"2017-05-29 02:01:00",2199.54
"2017-05-29 02:02:00",2200
"2017-05-29 02:03:00",2200.88
"2017-05-29 02:04:00",2200
"2017-05-29 02:05:00",2200.43
"2017-05-29 02:06:00",2199.92
"2017-05-29 02:07:00",2197.63
"2017-05-29 02:08:00",2197.11
"2017-05-29 02:09:00",2197.82
"2017-05-29 02:10:00",2197.6
"2017-05-29 02:11:00",2197.32
"2017-05-29 02:12:00",2197.68
"2017-05-29 02:13:00",2197.82
"2017-05-29 02:14:00",2198.1
"2017-05-29 02:15:00",2201
"2017-05-29 02:16:00",2200.68
"2017-05-29 02:17:00",2201.42
"2017-05-29 02:18:00",2202.93
"2017-05-29 02:19:00",2204.87
"2017-05-29 02:20:00",2205.42
"2017-05-29 02:21:00",2205.63
"2017-05-29 02:22:00",2206.08
"2017-05-29 02:23:00",2205.94
"2017-05-29 02:24:00",2206.2
"2017-05-29 02:25:00",2206.22
"2017-05-29 02:26:00",2206.29
"2017-05-29 02:27:00",2209.75
"2017-05-29 02:28:00",2208.1
"2017-05-29 02:29:00",2207.39
"2017-05-29 02:30:00",2203.52
"2017-05-29 02:31:00",2200.56
"2017-05-29 02:32:00",2201.04
"2017-05-29 02:33:00",2201.45
"2017-05-29 02:34:00",2201.64
"2017-05-29 02:35:00",2198.95
"2017-05-29 02:36:00",2195
"2017-05-29 02:37:00",2192.73
"2017-05-29 02:38:00",2192.31
"2017-05-29 02:39:00",2190.33
"2017-05-29 02:40:00",2189.81
"2017-05-29 02:41:00",2187.61
"2017-05-29 02:42:00",2186.48
"2017-05-29 02:43:00",2185.65
"2017-05-29 02:44:00",2185.84
"2017-05-29 02:45:00",2184.79
"2017-05-29 02:46:00",2184.15
"2017-05-29 02:47:00",2185.05
"2017-05-29 02:48:00",2186.56
"2017-05-29 02:49:00",2186.39
"2017-05-29 02:50:00",2185.47
"2017-05-29 02:51:00",2184.33
"2017-05-29 02:52:00",2183.81
"2017-05-29 02:53:00",2170.44
"2017-05-29 02:54:00",2166.26
"2017-05-29 02:55:00",2162.58
"2017-05-29 02:56:00",2159.83
"2017-05-29 02:57:00",2161.54
"2017-05-29 02:58:00",2159.46
"2017-05-29 02:59:00",2155.7
"2017-05-29 03:00:00",2155.45
"2017-05-29 03:01:00",2156.34
"2017-05-29 03:02:00",2156.9
"2017-05-29 03:03:00",2159.74
"2017-05-29 03:04:00",2158.84
"2017-05-29 03:05:00",2152.73
"2017-05-29 03:06:00",2147.76
"2017-05-29 03:07:00",2147.25
"2017-05-29 03:08:00",2145.5
"2017-05-29 03:09:00",2137.05
"2017-05-29 03:10:00",2135.61
"2017-05-29 03:11:00",2140.33
"2017-05-29 03:12:00",2144.9
"2017-05-29 03:13:00",2147.94
"2017-05-29 03:14:00",2147.74
"2017-05-29 03:15:00",2147.13
"2017-05-29 03:16:00",2149.02
"2017-05-29 03:17:00",2149.9
"2017-05-29 03:18:00",2150.34
"2017-05-29 03:19:00",2150.65
"2017-05-29 03:20:00",2154.38
"2017-05-29 03:21:00",2156.33
"2017-05-29 03:22:00",2157.44
"2017-05-29 03:23:00",2159.38
"2017-05-29 03:24:00",2160.03
"2017-05-29 03:25:00",2160.15
"2017-05-29 03:26:00",2160.16
"2017-05-29 03:27:00",2159.22
"2017-05-29 03:28:00",2158.89
"2017-05-29 03:29:00",2151.24
"2017-05-29 03:30:00",2147.12
"2017-05-29 03:31:00",2145.31
"2017-05-29 03:32:00",2147.04
"2017-05-29 03:33:00",2146.67
"2017-05-29 03:34:00",2147.37
"2017-05-29 03:35:00",2147.54
"2017-05-29 03:36:00",2146.03
"2017-05-29 03:37:00",2145.4
"2017-05-29 03:38:00",2147.78
"2017-05-29 03:39:00",2150.87
"2017-05-29 03:40:00",2152.89
"2017-05-29 03:41:00",2157.07
"2017-05-29 03:42:00",2155.58
"2017-05-29 03:43:00",2156.42
"2017-05-29 03:44:00",2156.8
"2017-05-29 03:45:00",2155.94
"2017-05-29 03:46:00",2157.56
"2017-05-29 03:47:00",2169.55
"2017-05-29 03:48:00",2182.57
"2017-05-29 03:49:00",2179.42
"2017-05-29 03:50:00",2181.09
"2017-05-29 03:51:00",2184.61
"2017-05-29 03:52:00",2186.92
"2017-05-29 03:53:00",2196.92
"2017-05-29 03:54:00",2196.73
"2017-05-29 03:55:00",2196.22
"2017-05-29 03:56:00",2190.43
"2017-05-29 03:57:00",2197.02
"2017-05-29 03:58:00",2198.77
"2017-05-29 03:59:00",2203.93
"2017-05-29 04:00:00",2195.78
"2017-05-29 04:01:00",2189.08
"2017-05-29 04:02:00",2183.06
"2017-05-29 04:03:00",2182.13
"2017-05-29 04:04:00",2182.3
"2017-05-29 04:05:00",2182.12
"2017-05-29 04:06:00",2180.07
"2017-05-29 04:07:00",2180.27
"2017-05-29 04:08:00",2179.5
"2017-05-29 04:09:00",2179.85
"2017-05-29 04:10:00",2181.11
"2017-05-29 04:11:00",2181.64
"2017-05-29 04:12:00",2190.39
"2017-05-29 04:13:00",2192.02
"2017-05-29 04:14:00",2190.26
"2017-05-29 04:15:00",2194.66
"2017-05-29 04:16:00",2195.69
"2017-05-29 04:17:00",2190.89
"2017-05-29 04:18:00",2189.65
"2017-05-29 04:19:00",2182.51
"2017-05-29 04:20:00",2182.2
"2017-05-29 04:21:00",2181.59
"2017-05-29 04:22:00",2176.83
"2017-05-29 04:23:00",2177.94
"2017-05-29 04:24:00",2177.71
"2017-05-29 04:25:00",2173.35
"2017-05-29 04:26:00",2170.95
"2017-05-29 04:27:00",2166.8
"2017-05-29 04:28:00",2164.59
"2017-05-29 04:29:00",2161.55
"2017-05-29 04:30:00",2160.46
"2017-05-29 04:31:00",2160.2
"2017-05-29 04:32:00",2157.34
"2017-05-29 04:33:00",2160.17
"2017-05-29 04:34:00",2161.38
"2017-05-29 04:35:00",2165.6
"2017-05-29 04:36:00",2170.16
"2017-05-29 04:37:00",2172.78
"2017-05-29 04:38:00",2174.75
"2017-05-29 04:39:00",2174.64
"2017-05-29 04:40:00",2175.29
"2017-05-29 04:41:00",2174.39
"2017-05-29 04:42:00",2174.23
"2017-05-29 04:43:00",2174.62
"2017-05-29 04:44:00",2174.53
"2017-05-29 04:45:00",2172.77
"2017-05-29 04:46:00",2170.17
"2017-05-29 04:47:00",2169.09
"2017-05-29 04:48:00",2170
"2017-05-29 04:49:00",2169.5
"2017-05-29 04:50:00",2169.33
"2017-05-29 04:51:00",2168.53
"2017-05-29 04:52:00",2174.6
"2017-05-29 04:53:00",2172.47
"2017-05-29 04:54:00",2171.76
"2017-05-29 04:55:00",2168.46
"2017-05-29 04:56:00",2168.76
"2017-05-29 04:57:00",2168.86
"2017-05-29 04:58:00",2168.82
"2017-05-29 04:59:00",2169.06
"2017-05-29 05:00:00",2169.51
"2017-05-29 05:01:00",2169.75
"2017-05-29 05:02:00",2169.68
"2017-05-29 05:03:00",2168.01
"2017-05-29 05:04:00",2167.31
"2017-05-29 05:05:00",2168.86
"2017-05-29 05:06:00",2168.72
"2017-05-29 05:07:00",2168.47
"2017-05-29 05:08:00",2168.44
"2017-05-29 05:09:00",2168.71
"2017-05-29 05:10:00",2167.46
"2017-05-29 05:11:00",2167.48
"2017-05-29 05:12:00",2175.98
"2017-05-29 05:13:00",2176.12
"2017-05-29 05:14:00",2175.54
"2017-05-29 05:15:00",2175.25
"2017-05-29 05:16:00",2173.24
"2017-05-29 05:17:00",2172.92
"2017-05-29 05:18:00",2171.61
"2017-05-29 05:19:00",2173.03
"2017-05-29 05:20:00",2173.13
"2017-05-29 05:21:00",2176.35
"2017-05-29 05:22:00",2174.09
"2017-05-29 05:23:00",2174.64
"2017-05-29 05:24:00",2175.19
"2017-05-29 05:25:00",2173.42
"2017-05-29 05:26:00",2174.15
"2017-05-29 05:27:00",2179.62
"2017-05-29 05:28:00",2174.94
"2017-05-29 05:29:00",2175.25
"2017-05-29 05:30:00",2175.47
"2017-05-29 05:31:00",2174.82
"2017-05-29 05:32:00",2176.04
"2017-05-29 05:33:00",2176.12
"2017-05-29 05:34:00",2176.25
"2017-05-29 05:35:00",2176.43
"2017-05-29 05:36:00",2177.49
"2017-05-29 05:37:00",2176.58
"2017-05-29 05:38:00",2176.2
"2017-05-29 05:39:00",2176.18
"2017-05-29 05:40:00",2175.18
"2017-05-29 05:41:00",2171.15
"2017-05-29 05:42:00",2165.87
"2017-05-29 05:43:00",2167.84
"2017-05-29 05:44:00",2172.72
"2017-05-29 05:45:00",2176.85
"2017-05-29 05:46:00",2180.49
"2017-05-29 05:47:00",2186.86
"2017-05-29 05:48:00",2190.61
"2017-05-29 05:49:00",2191.1
"2017-05-29 05:50:00",2188.31
"2017-05-29 05:51:00",2187.37
"2017-05-29 05:52:00",2188.84
"2017-05-29 05:53:00",2188.11
"2017-05-29 05:54:00",2189.05
"2017-05-29 05:55:00",2189.15
"2017-05-29 05:56:00",2194.2
"2017-05-29 05:57:00",2204.5
"2017-05-29 05:58:00",2203.1
"2017-05-29 05:59:00",2204.41
"2017-05-29 06:00:00",2206.98
"2017-05-29 06:01:00",2206.63
"2017-05-29 06:02:00",2205.3
"2017-05-29 06:03:00",2205.39
"2017-05-29 06:04:00",2203.75
"2017-05-29 06:05:00",2199.78
"2017-05-29 06:06:00",2200.13
"2017-05-29 06:07:00",2199.85
"2017-05-29 06:08:00",2202.15
"2017-05-29 06:09:00",2201.94
"2017-05-29 06:10:00",2200.42
"2017-05-29 06:11:00",2199.69
"2017-05-29 06:12:00",2197.86
"2017-05-29 06:13:00",2197.6
"2017-05-29 06:14:00",2193.12
"2017-05-29 06:15:00",2193.8
"2017-05-29 06:16:00",2193.76
"2017-05-29 06:17:00",2194.52
"2017-05-29 06:18:00",2193.89
"2017-05-29 06:19:00",2193.72
"2017-05-29 06:20:00",2195.16
"2017-05-29 06:21:00",2195.76
"2017-05-29 06:22:00",2198.99
"2017-05-29 06:23:00",2202.93
"2017-05-29 06:24:00",2201.63
"2017-05-29 06:25:00",2201.22
"2017-05-29 06:26:00",2200.92
"2017-05-29 06:27:00",2201.65
"2017-05-29 06:28:00",2200.58
"2017-05-29 06:29:00",2200.64
"2017-05-29 06:30:00",2202.09
"2017-05-29 06:31:00",2201.28
"2017-05-29 06:32:00",2198.89
"2017-05-29 06:33:00",2198.05
"2017-05-29 06:34:00",2198.11
"2017-05-29 06:35:00",2197.8
"2017-05-29 06:36:00",2198.1
"2017-05-29 06:37:00",2197.79
"2017-05-29 06:38:00",2196.95
"2017-05-29 06:39:00",2197.3
"2017-05-29 06:40:00",2197.38
"2017-05-29 06:41:00",2197.79
"2017-05-29 06:42:00",2198.61
"2017-05-29 06:43:00",2198.74
"2017-05-29 06:44:00",2198.95
"2017-05-29 06:45:00",2198.95
"2017-05-29 06:46:00",2199.07
"2017-05-29 06:47:00",2200.67
"2017-05-29 06:48:00",2200.13
"2017-05-29 06:49:00",2200.16
"2017-05-29 06:50:00",2199.57
"2017-05-29 06:51:00",2199.24
"2017-05-29 06:52:00",2200
"2017-05-29 06:53:00",2205.6
"2017-05-29 06:54:00",2205.61
"2017-05-29 06:55:00",2206.09
"2017-05-29 06:56:00",2208.11
"2017-05-29 06:57:00",2206.35
"2017-05-29 06:58:00",2207.99
"2017-05-29 06:59:00",2209.62
"2017-05-29 07:00:00",2214.22
"2017-05-29 07:01:00",2215.22
"2017-05-29 07:02:00",2216.74
"2017-05-29 07:03:00",2217.05
"2017-05-29 07:04:00",2219.62
"2017-05-29 07:05:00",2219.51
"2017-05-29 07:06:00",2223.19
"2017-05-29 07:07:00",2224.69
"2017-05-29 07:08:00",2223.26
"2017-05-29 07:09:00",2223.57
"2017-05-29 07:10:00",2222.27
"2017-05-29 07:11:00",2218.84
"2017-05-29 07:12:00",2219.89
"2017-05-29 07:13:00",2222.88
"2017-05-29 07:14:00",2224.67
"2017-05-29 07:15:00",2225.44
"2017-05-29 07:16:00",2223.81
"2017-05-29 07:17:00",2223.76
"2017-05-29 07:18:00",2224.81
"2017-05-29 07:19:00",2226.05
"2017-05-29 07:20:00",2225.91
"2017-05-29 07:21:00",2227.16
"2017-05-29 07:22:00",2227.62
"2017-05-29 07:23:00",2226.05
"2017-05-29 07:24:00",2225.79
"2017-05-29 07:25:00",2223.31
"2017-05-29 07:26:00",2221.38
"2017-05-29 07:27:00",2217.74
"2017-05-29 07:28:00",2219.09
"2017-05-29 07:29:00",2220.25
"2017-05-29 07:30:00",2221.7
"2017-05-29 07:31:00",2220.31
"2017-05-29 07:32:00",2218.3
"2017-05-29 07:33:00",2219.68
"2017-05-29 07:34:00",2219.2
"2017-05-29 07:35:00",2220.13
"2017-05-29 07:36:00",2220.55
"2017-05-29 07:37:00",2219.96
"2017-05-29 07:38:00",2219.27
"2017-05-29 07:39:00",2219.14
"2017-05-29 07:40:00",2218.98
"2017-05-29 07:41:00",2218.24
"2017-05-29 07:42:00",2215.11
"2017-05-29 07:43:00",2214.19
"2017-05-29 07:44:00",2216.09
"2017-05-29 07:45:00",2216.04
"2017-05-29 07:46:00",2214.64
"2017-05-29 07:47:00",2217.27
"2017-05-29 07:48:00",2224.84
"2017-05-29 07:49:00",2223.22
"2017-05-29 07:50:00",2223.72
"2017-05-29 07:51:00",2226.78
"2017-05-29 07:52:00",2227.39
"2017-05-29 07:53:00",2224.05
"2017-05-29 07:54:00",2223.53
"2017-05-29 07:55:00",2225.45
"2017-05-29 07:56:00",2222.2
"2017-05-29 07:57:00",2221.34
"2017-05-29 07:58:00",2217.83
"2017-05-29 07:59:00",2211.09
"2017-05-29 08:00:00",2210.62
"2017-05-29 08:01:00",2211.86
"2017-05-29 08:02:00",2214.71
"2017-05-29 08:03:00",2215.96
"2017-05-29 08:04:00",2215.9
"2017-05-29 08:05:00",2217.28
"2017-05-29 08:06:00",2217.1
"2017-05-29 08:07:00",2218.09
"2017-05-29 08:08:00",2218.79
"2017-05-29 08:09:00",2217.41
"2017-05-29 08:10:00",2216.89
"2017-05-29 08:11:00",2221.11
"2017-05-29 08:12:00",2220.31
"2017-05-29 08:13:00",2216.32
"2017-05-29 08:14:00",2219.14
"2017-05-29 08:15:00",2220.15
"2017-05-29 08:16:00",2222.11
"2017-05-29 08:17:00",2222.29
"2017-05-29 08:18:00",2220.89
"2017-05-29 08:19:00",2219.89
"2017-05-29 08:20:00",2217.93
"2017-05-29 08:21:00",2218.49
"2017-05-29 08:22:00",2219.5
"2017-05-29 08:23:00",2220.09
"2017-05-29 08:24:00",2220.66
"2017-05-29 08:25:00",2220.99
"2017-05-29 08:26:00",2220.03
"2017-05-29 08:27:00",2219.92
"2017-05-29 08:28:00",2220.61
"2017-05-29 08:29:00",2220.87
"2017-05-29 08:30:00",2218.81
"2017-05-29 08:31:00",2216.33
"2017-05-29 08:32:00",2214.67
"2017-05-29 08:33:00",2215
"2017-05-29 08:34:00",2214.52
"2017-05-29 08:35:00",2213.47
"2017-05-29 08:36:00",2213.71
"2017-05-29 08:37:00",2215.08
"2017-05-29 08:38:00",2214.81
"2017-05-29 08:39:00",2213.98
"2017-05-29 08:40:00",2214.05
"2017-05-29 08:41:00",2212.75
"2017-05-29 08:42:00",2212.71
"2017-05-29 08:43:00",2212.75
"2017-05-29 08:44:00",2212.22
"2017-05-29 08:45:00",2212.11
"2017-05-29 08:46:00",2212.96
"2017-05-29 08:47:00",2214.17
"2017-05-29 08:48:00",2214.25
"2017-05-29 08:49:00",2216.7
"2017-05-29 08:50:00",2216.71
"2017-05-29 08:51:00",2217.53
"2017-05-29 08:52:00",2218.57
"2017-05-29 08:53:00",2216.94
"2017-05-29 08:54:00",2216.62
"2017-05-29 08:55:00",2217.15
"2017-05-29 08:56:00",2217.63
"2017-05-29 08:57:00",2218.21
"2017-05-29 08:58:00",2218.3
"2017-05-29 08:59:00",2218.52
"2017-05-29 09:00:00",2219.2
"2017-05-29 09:01:00",2218.28
"2017-05-29 09:02:00",2216.79
"2017-05-29 09:03:00",2215.84
"2017-05-29 09:04:00",2216.26
"2017-05-29 09:05:00",2216.6
"2017-05-29 09:06:00",2217.28
"2017-05-29 09:07:00",2218.1
"2017-05-29 09:08:00",2217.29
"2017-05-29 09:09:00",2218.49
"2017-05-29 09:10:00",2218.56
"2017-05-29 09:11:00",2218.94
"2017-05-29 09:12:00",2218.45
"2017-05-29 09:13:00",2219.11
"2017-05-29 09:14:00",2219.23
"2017-05-29 09:15:00",2219.8
"2017-05-29 09:16:00",2224.02
"2017-05-29 09:17:00",2227.48
"2017-05-29 09:18:00",2229.7
"2017-05-29 09:19:00",2228.92
"2017-05-29 09:20:00",2229.78
"2017-05-29 09:21:00",2231.06
"2017-05-29 09:22:00",2232.3
"2017-05-29 09:23:00",2233.05
"2017-05-29 09:24:00",2232.41
"2017-05-29 09:25:00",2235.79
"2017-05-29 09:26:00",2237.09
"2017-05-29 09:27:00",2239.39
"2017-05-29 09:28:00",2240.33
"2017-05-29 09:29:00",2239.78
"2017-05-29 09:30:00",2240.04
"2017-05-29 09:31:00",2236.74
"2017-05-29 09:32:00",2236.14
"2017-05-29 09:33:00",2237.43
"2017-05-29 09:34:00",2237.3
"2017-05-29 09:35:00",2237.09
"2017-05-29 09:36:00",2237.39
"2017-05-29 09:37:00",2238.45
"2017-05-29 09:38:00",2240.01
"2017-05-29 09:39:00",2240.89
"2017-05-29 09:40:00",2241.51
"2017-05-29 09:41:00",2238.53
"2017-05-29 09:42:00",2238.89
"2017-05-29 09:43:00",2236.94
"2017-05-29 09:44:00",2238.98
"2017-05-29 09:45:00",2238.8
"2017-05-29 09:46:00",2237.56
"2017-05-29 09:47:00",2234.98
"2017-05-29 09:48:00",2234.04
"2017-05-29 09:49:00",2233.46
"2017-05-29 09:50:00",2235.53
"2017-05-29 09:51:00",2235.45
"2017-05-29 09:52:00",2235.17
"2017-05-29 09:53:00",2235
"2017-05-29 09:54:00",2234.7
"2017-05-29 09:55:00",2233.37
"2017-05-29 09:56:00",2234.01
"2017-05-29 09:57:00",2233.78
"2017-05-29 09:58:00",2234.09
"2017-05-29 09:59:00",2234.66
"2017-05-29 10:00:00",2233.76
"2017-05-29 10:01:00",2232.15
"2017-05-29 10:02:00",2232.35
"2017-05-29 10:03:00",2232.85
"2017-05-29 10:04:00",2235.88
"2017-05-29 10:05:00",2235.32
"2017-05-29 10:06:00",2236.17
"2017-05-29 10:07:00",2239.54
"2017-05-29 10:08:00",2239.49
"2017-05-29 10:09:00",2241.95
"2017-05-29 10:10:00",2243.72
"2017-05-29 10:11:00",2243.64
"2017-05-29 10:12:00",2243.46
"2017-05-29 10:13:00",2245.91
"2017-05-29 10:14:00",2246.38
"2017-05-29 10:15:00",2245.47
"2017-05-29 10:16:00",2245.4
"2017-05-29 10:17:00",2245.49
"2017-05-29 10:18:00",2244.66
"2017-05-29 10:19:00",2244.96
"2017-05-29 10:20:00",2247.55
"2017-05-29 10:21:00",2249.06
"2017-05-29 10:22:00",2248.51
"2017-05-29 10:23:00",2248.87
"2017-05-29 10:24:00",2249.25
"2017-05-29 10:25:00",2248.75
"2017-05-29 10:26:00",2250.4
"2017-05-29 10:27:00",2251.54
"2017-05-29 10:28:00",2253.61
"2017-05-29 10:29:00",2263.12
"2017-05-29 10:30:00",2263.23
"2017-05-29 10:31:00",2265.11
"2017-05-29 10:32:00",2266.53
"2017-05-29 10:33:00",2267.73
"2017-05-29 10:34:00",2266.8
"2017-05-29 10:35:00",2265.64
"2017-05-29 10:36:00",2266.95
"2017-05-29 10:37:00",2268.11
"2017-05-29 10:38:00",2266.3
"2017-05-29 10:39:00",2266.06
"2017-05-29 10:40:00",2260.71
"2017-05-29 10:41:00",2258.86
"2017-05-29 10:42:00",2259.39
"2017-05-29 10:43:00",2258.08
"2017-05-29 10:44:00",2257.63
"2017-05-29 10:45:00",2254.83
"2017-05-29 10:46:00",2255.23
"2017-05-29 10:47:00",2257.61
"2017-05-29 10:48:00",2256.75
"2017-05-29 10:49:00",2257.73
"2017-05-29 10:50:00",2259.28
"2017-05-29 10:51:00",2259.49
"2017-05-29 10:52:00",2264.61
"2017-05-29 10:53:00",2268.76
"2017-05-29 10:54:00",2268.37
"2017-05-29 10:55:00",2267.45
"2017-05-29 10:56:00",2267.79
"2017-05-29 10:57:00",2266.21
"2017-05-29 10:58:00",2266.22
"2017-05-29 10:59:00",2265.59
"2017-05-29 11:00:00",2265.76
"2017-05-29 11:01:00",2266.61
"2017-05-29 11:02:00",2268.36
"2017-05-29 11:03:00",2270.15
"2017-05-29 11:04:00",2270.49
"2017-05-29 11:05:00",2270.24
"2017-05-29 11:06:00",2269.92
"2017-05-29 11:07:00",2270.04
"2017-05-29 11:08:00",2271.62
"2017-05-29 11:09:00",2270.85
"2017-05-29 11:10:00",2271.51
"2017-05-29 11:11:00",2271.19
"2017-05-29 11:12:00",2272.65
"2017-05-29 11:13:00",2270.25
"2017-05-29 11:14:00",2270.91
"2017-05-29 11:15:00",2271.6
"2017-05-29 11:16:00",2270.54
"2017-05-29 11:17:00",2269.77
"2017-05-29 11:18:00",2269.89
"2017-05-29 11:19:00",2269.66
"2017-05-29 11:20:00",2267.69
"2017-05-29 11:21:00",2267.63
"2017-05-29 11:22:00",2265.25
"2017-05-29 11:23:00",2264.47
"2017-05-29 11:24:00",2264.15
"2017-05-29 11:25:00",2264.05
"2017-05-29 11:26:00",2262.04
"2017-05-29 11:27:00",2262.3
"2017-05-29 11:28:00",2262.13
"2017-05-29 11:29:00",2271.76
"2017-05-29 11:30:00",2270.52
"2017-05-29 11:31:00",2271.37
"2017-05-29 11:32:00",2271.41
"2017-05-29 11:33:00",2271.27
"2017-05-29 11:34:00",2270.05
"2017-05-29 11:35:00",2267.84
"2017-05-29 11:36:00",2265.52
"2017-05-29 11:37:00",2265.21
"2017-05-29 11:38:00",2265.2
"2017-05-29 11:39:00",2263.08
"2017-05-29 11:40:00",2261.48
"2017-05-29 11:41:00",2257.53
"2017-05-29 11:42:00",2257.64
"2017-05-29 11:43:00",2257.54
"2017-05-29 11:44:00",2257.23
"2017-05-29 11:45:00",2257.41
"2017-05-29 11:46:00",2257.94
"2017-05-29 11:47:00",2257.47
"2017-05-29 11:48:00",2257.45
"2017-05-29 11:49:00",2257.33
"2017-05-29 11:50:00",2255.65
"2017-05-29 11:51:00",2250.34
"2017-05-29 11:52:00",2248.05
"2017-05-29 11:53:00",2248.12
"2017-05-29 11:54:00",2246.54
"2017-05-29 11:55:00",2246.74
"2017-05-29 11:56:00",2246.5
"2017-05-29 11:57:00",2246.5
"2017-05-29 11:58:00",2246.79
"2017-05-29 11:59:00",2247.51
"2017-05-29 12:00:00",2246.07
"2017-05-29 12:01:00",2246.03
"2017-05-29 12:02:00",2246.18
"2017-05-29 12:03:00",2246.27
"2017-05-29 12:04:00",2246.14
"2017-05-29 12:05:00",2245.85
"2017-05-29 12:06:00",2245.82
"2017-05-29 12:07:00",2245.83
"2017-05-29 12:08:00",2245.19
"2017-05-29 12:09:00",2244.75
"2017-05-29 12:10:00",2244.96
"2017-05-29 12:11:00",2245.2
"2017-05-29 12:12:00",2244.61
"2017-05-29 12:13:00",2245.54
"2017-05-29 12:14:00",2245.48
"2017-05-29 12:15:00",2245.7
"2017-05-29 12:16:00",2249.7
